Product_ID,Product_Category,Product_Price,Discount_Applied,Return_Status,Return_Probability,Risk_Score
PROD00002011,Clothing,391.61,4.67,1,0.5170459222513436,51.7
PROD00008038,Clothing,491.36,11.84,0,0.5168841729424015,51.69
PROD00004427,Toys,72.68,7.31,0,0.5167740352533682,51.68
PROD00006712,Electronics,397.4,12.84,1,0.5166564178291424,51.67
PROD00004881,Electronics,497.4,1.89,1,0.5167240466084426,51.67
PROD00003992,Books,182.86,15.82,1,0.516494642022678,51.65
PROD00006363,Electronics,212.23,22.47,1,0.5165244027828605,51.65
PROD00008786,Home,193.38,22.49,0,0.5165417868422508,51.65
PROD00009112,Electronics,432.9,27.42,0,0.5165317837736939,51.65
PROD00007028,Clothing,488.26,14.17,0,0.5164288734251479,51.64
PROD00003050,Electronics,205.96,7.83,1,0.5161766487136248,51.62
PROD00003568,Toys,439.18,37.18,1,0.5161523617017626,51.62
PROD00001466,Clothing,184.37,37.73,0,0.5160696357452937,51.61
PROD00008104,Clothing,283.41,45.01,1,0.5160994990689999,51.61
PROD00003716,Toys,38.26,25.76,0,0.5159221495955326,51.59
PROD00005684,Home,43.17,23.58,1,0.5159408151313469,51.59
PROD00009140,Home,443.88,11.26,0,0.5158466885684088,51.58
PROD00008559,Books,32.0,44.16,0,0.5156883552229554,51.57
PROD00008914,Home,164.07,11.34,1,0.5157114919908655,51.57
PROD00007962,Electronics,82.46,16.05,1,0.5156079779384605,51.56
PROD00007919,Electronics,313.71,29.49,0,0.5156160663924866,51.56
PROD00002533,Books,243.93,38.65,0,0.515494754684567,51.55
PROD00001628,Clothing,277.87,25.92,1,0.5154536499180373,51.55
PROD00009051,Electronics,418.31,32.67,1,0.5154062077321664,51.54
PROD00003705,Books,31.67,48.03,1,0.5153973954154469,51.54
PROD00007365,Clothing,214.16,23.03,0,0.5153951532789535,51.54
PROD00008003,Books,35.76,8.23,0,0.5151856014944319,51.52
PROD00006232,Electronics,76.24,24.08,1,0.5151829328562533,51.52
PROD00005885,Toys,50.01,48.79,0,0.5150980543395537,51.51
PROD00003619,Electronics,159.05,34.15,0,0.5149824381520478,51.5
PROD00009147,Toys,169.06,21.14,1,0.5149603202247597,51.5
PROD00006019,Clothing,343.29,8.79,1,0.5148595010892872,51.49
PROD00004959,Home,219.51,13.55,0,0.5145602570438791,51.46
PROD00007843,Books,409.0,38.97,1,0.514568548033158,51.46
PROD00004289,Clothing,38.3,4.66,1,0.514470725213899,51.45
PROD00008258,Books,56.2,48.11,0,0.5145150370628572,51.45
PROD00003659,Books,213.73,0.52,0,0.5143205836152449,51.43
PROD00002695,Electronics,181.23,36.42,1,0.5143035517145325,51.43
PROD00008961,Clothing,410.74,42.66,0,0.5142126276674596,51.42
PROD00009972,Books,82.53,38.98,0,0.5141891157132296,51.42
PROD00008729,Books,434.64,31.26,0,0.5140897214862995,51.41
PROD00005396,Toys,477.1,1.75,0,0.5139896116723341,51.4
PROD00004611,Home,299.46,2.54,1,0.5140103798860783,51.4
PROD00000762,Toys,382.59,3.84,1,0.5138125335487634,51.38
PROD00009957,Books,11.24,29.75,1,0.513819868802953,51.38
PROD00003170,Electronics,168.57,2.6,0,0.5136835062976857,51.37
PROD00004466,Toys,437.44,44.33,1,0.5136777634856451,51.37
PROD00009939,Home,354.12,40.66,0,0.5137069850192107,51.37
PROD00002339,Books,48.52,15.94,1,0.5137059284482961,51.37
PROD00005119,Home,241.49,38.4,0,0.5135773862855173,51.36
PROD00001691,Clothing,136.94,36.78,1,0.5134744766581272,51.35
PROD00000984,Toys,89.22,41.56,1,0.5135295916701438,51.35
PROD00001732,Books,104.18,14.2,1,0.5135289465940374,51.35
PROD00003799,Books,300.86,17.39,1,0.5133699265452709,51.34
PROD00001237,Home,298.37,20.5,0,0.5134340647059471,51.34
PROD00000940,Toys,489.35,29.54,0,0.5133183621989293,51.33
PROD00005646,Toys,140.35,18.14,0,0.5132524972550718,51.33
PROD00005170,Toys,340.95,14.83,0,0.513339872547151,51.33
PROD00008211,Toys,382.9,39.75,1,0.5132434095074776,51.32
PROD00000379,Electronics,461.16,8.5,1,0.5132361930793147,51.32
PROD00000222,Home,179.56,45.92,0,0.513174562965259,51.32
PROD00009860,Clothing,24.76,19.85,1,0.5131184089811787,51.31
PROD00008210,Home,371.65,48.16,0,0.5130147628071909,51.3
PROD00002331,Home,135.5,32.16,1,0.5128757169726693,51.29
PROD00001368,Books,385.4,20.67,1,0.5127578285470222,51.28
PROD00004592,Home,467.38,38.93,0,0.512766249564459,51.28
PROD00001740,Home,385.41,33.37,0,0.5127783534327738,51.28
PROD00001384,Home,441.71,25.44,1,0.5127909580941895,51.28
PROD00008140,Electronics,97.37,28.36,1,0.5127255632538141,51.27
PROD00002581,Books,448.08,18.11,1,0.5126866614401471,51.27
PROD00008234,Home,130.23,20.94,0,0.5127221649821786,51.27
PROD00002421,Books,33.14,33.69,0,0.5125917917634766,51.26
PROD00003879,Home,314.46,32.3,1,0.5125841500073064,51.26
PROD00005399,Clothing,181.89,40.14,1,0.5125134665627702,51.25
PROD00008622,Toys,375.95,36.16,0,0.512538057904759,51.25
PROD00000537,Toys,183.98,35.89,1,0.5122643479642431,51.23
PROD00004816,Books,97.63,40.71,1,0.512255080321986,51.23
PROD00003494,Books,295.62,29.18,1,0.5123297106227352,51.23
PROD00002955,Electronics,283.21,37.05,0,0.5122486962237602,51.22
PROD00001968,Toys,7.2,7.77,0,0.5121823159540371,51.22
PROD00008617,Home,187.6,48.16,0,0.5121589003610753,51.22
PROD00005619,Clothing,376.39,31.35,1,0.5122437974736735,51.22
PROD00005762,Books,272.44,8.17,0,0.5120216732917425,51.2
PROD00005121,Books,220.19,16.29,1,0.5118717173012087,51.19
PROD00004719,Toys,375.86,10.96,0,0.5118507790523874,51.19
PROD00008180,Home,240.88,29.32,1,0.5117664503652137,51.18
PROD00009468,Books,153.99,49.3,1,0.5117137102995452,51.17
PROD00003169,Books,303.13,10.13,0,0.5116640977916379,51.17
PROD00008034,Clothing,217.68,15.17,1,0.5116148659187297,51.16
PROD00005741,Toys,463.31,25.88,1,0.5116343047181174,51.16
PROD00006359,Toys,404.75,2.93,1,0.5115445468402192,51.15
PROD00008818,Books,21.47,26.57,1,0.5114722025855424,51.15
PROD00002649,Clothing,236.66,13.66,0,0.5114423629128219,51.14
PROD00004890,Clothing,98.74,3.51,0,0.5113000512662009,51.13
PROD00003161,Home,381.27,48.04,1,0.5113422746178891,51.13
PROD00009318,Home,278.34,44.82,0,0.5111685141631845,51.12
PROD00005353,Home,408.55,15.58,1,0.5112264808080546,51.12
PROD00006741,Home,40.28,26.75,1,0.5110580240713499,51.11
PROD00003273,Home,185.82,40.56,1,0.5108849788559393,51.09
PROD00006240,Books,73.64,32.84,0,0.5109065583605663,51.09
PROD00004349,Toys,313.39,49.69,1,0.5107792804365746,51.08
PROD00009938,Home,61.96,14.44,0,0.510818330567537,51.08
PROD00009825,Books,94.28,46.73,1,0.5105534312226377,51.06
PROD00004303,Toys,135.75,34.22,1,0.5105003355244744,51.05
PROD00008739,Home,366.46,43.35,0,0.5105331951804764,51.05
PROD00004434,Electronics,261.94,24.55,1,0.5104666648512357,51.05
PROD00009011,Electronics,242.33,2.75,1,0.5104457555965576,51.04
PROD00002878,Clothing,322.22,34.23,1,0.5102668413801743,51.03
PROD00008596,Clothing,66.23,19.56,0,0.5103141822538401,51.03
PROD00005460,Electronics,51.4,22.02,0,0.5102801611859832,51.03
PROD00005523,Books,148.82,14.2,1,0.5102566008686835,51.03
PROD00004849,Books,13.6,29.88,0,0.5102273358946138,51.02
PROD00007681,Books,355.87,24.16,0,0.5101071380478636,51.01
PROD00000540,Books,432.21,34.19,1,0.51005625930062,51.01
PROD00007967,Home,54.34,36.79,0,0.5101342389025003,51.01
PROD00004029,Home,146.81,32.86,1,0.5098921320987023,50.99
PROD00001600,Clothing,209.86,35.21,0,0.5097798044325698,50.98
PROD00007026,Home,425.59,48.83,1,0.5096938971608724,50.97
PROD00003483,Home,483.26,17.83,1,0.5095906791439234,50.96
PROD00000502,Books,451.8,18.3,0,0.5093608627648788,50.94
PROD00007514,Books,35.17,42.93,0,0.5093559492068483,50.94
PROD00009577,Home,268.8,21.99,0,0.5090620032904406,50.91
PROD00001892,Home,211.81,16.49,1,0.5090884034613994,50.91
PROD00008467,Electronics,291.25,17.32,0,0.5089563012048937,50.9
PROD00004122,Home,93.7,33.89,1,0.5089511338710078,50.9
PROD00008494,Clothing,146.88,22.92,1,0.5090472844954755,50.9
PROD00005640,Books,130.88,25.17,0,0.5089161314311105,50.89
PROD00008032,Books,197.3,18.16,0,0.5088701752990235,50.89
PROD00006102,Home,67.66,39.05,0,0.5087740009239661,50.88
PROD00006716,Home,100.29,39.73,0,0.5087903205362774,50.88
PROD00009173,Toys,141.07,8.61,1,0.5087682233827382,50.88
PROD00007982,Books,277.37,43.53,1,0.5086643580790058,50.87
PROD00005816,Electronics,330.8,42.52,0,0.5087393472600849,50.87
PROD00000618,Home,493.34,22.75,1,0.5086192873995381,50.86
PROD00001718,Toys,126.36,42.96,1,0.5086292242250542,50.86
PROD00008363,Books,301.4,5.05,1,0.5085293123324875,50.85
PROD00009488,Home,156.36,33.1,1,0.5083561015533725,50.84
PROD00005823,Books,148.18,35.12,1,0.5082501236187882,50.83
PROD00004620,Books,379.98,41.36,1,0.5082930722191149,50.83
PROD00001132,Electronics,345.98,29.19,0,0.5079596345970393,50.8
PROD00006886,Home,388.34,17.2,0,0.507986663715847,50.8
PROD00003316,Electronics,391.08,30.32,0,0.5080112229638969,50.8
PROD00006209,Toys,112.94,44.57,1,0.507852439738645,50.79
PROD00002888,Electronics,496.73,32.6,0,0.5078883126952853,50.79
PROD00000597,Home,459.32,12.01,0,0.5079388562870424,50.79
PROD00007270,Toys,437.04,41.59,0,0.5077506137015791,50.78
PROD00004764,Books,497.28,24.18,0,0.5078112111192635,50.78
PROD00002140,Electronics,130.99,44.35,0,0.5077867364734202,50.78
PROD00006069,Electronics,280.56,15.1,0,0.5078490742993536,50.78
PROD00003011,Home,367.55,30.07,1,0.5078022851330055,50.78
PROD00005933,Electronics,246.95,21.67,1,0.507794279484385,50.78
PROD00007821,Electronics,295.93,5.03,0,0.5075336539470627,50.75
PROD00008858,Electronics,355.68,25.13,1,0.5074373275220677,50.74
PROD00008902,Books,242.37,0.03,0,0.5073381182896005,50.73
PROD00000667,Home,449.4,43.21,0,0.5072067564841912,50.72
PROD00009756,Books,180.3,14.14,0,0.5070665732909362,50.71
PROD00006978,Clothing,57.19,16.74,0,0.5069991843955135,50.7
PROD00009707,Electronics,232.7,38.02,1,0.5069822176457784,50.7
PROD00005378,Books,35.0,49.7,1,0.5067912934739943,50.68
PROD00008921,Clothing,335.48,44.97,1,0.5068202025260768,50.68
PROD00006358,Home,94.4,0.0,1,0.506734454248256,50.67
PROD00002931,Clothing,174.62,15.22,1,0.5065518638560355,50.66
PROD00000394,Electronics,244.13,23.62,1,0.50656188390072,50.66
PROD00009126,Clothing,264.89,5.84,0,0.5065808328872009,50.66
PROD00006807,Clothing,423.16,14.18,1,0.5066054885097082,50.66
PROD00004858,Books,140.55,22.91,1,0.5065361340886757,50.65
PROD00001265,Clothing,103.32,3.87,1,0.5064805794908419,50.65
PROD00009989,Home,354.44,42.94,0,0.5064892663482773,50.65
PROD00007164,Electronics,297.2,6.79,1,0.5064756166279841,50.65
PROD00008887,Clothing,277.85,33.8,0,0.5064045447374091,50.64
PROD00008525,Clothing,318.91,18.62,0,0.5064212735471875,50.64
PROD00001426,Electronics,305.65,6.74,0,0.506358087503415,50.64
PROD00003432,Books,212.92,13.7,0,0.5063284396252848,50.63
PROD00008938,Electronics,454.96,17.65,1,0.5061704876209332,50.62
PROD00003712,Home,485.74,39.58,0,0.5061311847396417,50.61
PROD00004868,Home,159.87,20.22,0,0.5060695923351906,50.61
PROD00001949,Electronics,194.41,29.12,1,0.5061470560814747,50.61
PROD00001779,Toys,85.32,0.17,0,0.5059589335549854,50.6
PROD00005301,Books,412.74,30.49,1,0.5058502199924848,50.59
PROD00001559,Home,399.11,16.12,1,0.5059117966042144,50.59
PROD00007399,Electronics,397.76,1.5,0,0.5057610297577964,50.58
PROD00007684,Books,327.07,7.0,1,0.5057686046847775,50.58
PROD00001385,Home,205.66,39.15,1,0.5056707671797559,50.57
PROD00009149,Electronics,299.36,33.82,0,0.505563393962583,50.56
PROD00001797,Books,219.66,25.77,1,0.5055815199298044,50.56
PROD00008860,Clothing,90.94,38.67,0,0.5056470142622912,50.56
PROD00007895,Toys,190.11,34.32,0,0.505481412224917,50.55
PROD00008233,Electronics,487.87,32.5,0,0.5054992242973003,50.55
PROD00001342,Home,27.5,27.83,0,0.5055406722568434,50.55
PROD00005626,Clothing,220.34,46.51,0,0.5053912325644996,50.54
PROD00002872,Books,389.48,32.45,1,0.5052607449918963,50.53
PROD00000388,Home,476.96,21.74,0,0.5052474079861087,50.52
PROD00005343,Toys,83.89,4.7,0,0.5052007407982456,50.52
PROD00003687,Home,448.14,38.01,0,0.5051501499154873,50.52
PROD00008107,Clothing,165.64,10.44,1,0.5051617907053564,50.52
PROD00005000,Home,28.15,48.61,1,0.5051620159851642,50.52
PROD00009300,Clothing,176.45,0.66,1,0.5049631542644698,50.5
PROD00000781,Books,174.71,7.44,1,0.5050037487877891,50.5
PROD00003600,Toys,98.27,42.38,1,0.5049298398232277,50.49
PROD00001223,Books,157.47,34.7,1,0.5049050022465086,50.49
PROD00001840,Toys,229.3,33.04,1,0.5049318432436779,50.49
PROD00008882,Books,216.5,48.53,0,0.504949261612559,50.49
PROD00009231,Electronics,463.82,33.73,0,0.5047775667770432,50.48
PROD00009594,Home,98.28,13.0,1,0.5047681684891132,50.48
PROD00007492,Toys,147.09,32.64,1,0.5047376460596167,50.47
PROD00001546,Books,5.81,48.88,0,0.5044150322589007,50.44
PROD00003317,Clothing,384.2,16.75,0,0.5042680751704247,50.43
PROD00001308,Electronics,73.52,8.22,0,0.5042655518746751,50.43
PROD00007271,Electronics,287.66,40.73,1,0.504292429570287,50.43
PROD00005414,Clothing,195.17,28.85,0,0.50430566348137,50.43
PROD00006423,Toys,78.86,28.72,1,0.5043035769060212,50.43
PROD00001077,Home,482.35,28.46,1,0.5043086517655574,50.43
PROD00008707,Home,128.92,2.14,0,0.5041537469549092,50.42
PROD00003873,Books,112.66,23.01,1,0.5041173751270774,50.41
PROD00009965,Toys,499.69,24.91,0,0.5039669597779038,50.4
PROD00004370,Clothing,259.56,34.72,1,0.5039635124229558,50.4
PROD00001318,Clothing,272.88,17.08,0,0.50389803253872,50.39
PROD00000750,Home,357.52,35.59,1,0.5038922775304395,50.39
PROD00007833,Home,68.58,32.09,1,0.5038906392533863,50.39
PROD00001611,Clothing,12.7,33.98,0,0.5038971786677457,50.39
PROD00006007,Electronics,116.09,31.59,0,0.5038376960932246,50.38
PROD00006610,Toys,481.49,29.07,0,0.5036558467739544,50.37
PROD00000557,Clothing,422.06,0.44,1,0.503685379708474,50.37
PROD00004523,Clothing,299.28,7.71,0,0.503717563941571,50.37
PROD00002216,Books,279.12,34.42,1,0.5036073563777881,50.36
PROD00003020,Home,368.74,31.18,1,0.503562989245934,50.36
PROD00004389,Books,229.72,42.99,1,0.5034581560340333,50.35
PROD00009913,Books,253.06,9.12,0,0.5034631715788942,50.35
PROD00000997,Home,94.15,23.71,0,0.503508652330493,50.35
PROD00000931,Electronics,355.83,33.56,1,0.5034977324111394,50.35
PROD00006838,Electronics,80.31,19.03,0,0.5035032338291884,50.35
PROD00003128,Books,225.97,48.77,1,0.5034684582505228,50.35
PROD00009857,Home,179.32,44.79,0,0.5034318819635072,50.34
PROD00009009,Books,387.82,15.81,0,0.5034418634635559,50.34
PROD00006373,Toys,181.71,44.92,0,0.5033953565006145,50.34
PROD00003933,Home,198.7,24.68,1,0.5032931143082372,50.33
PROD00005050,Books,71.57,33.34,0,0.5032813348207035,50.33
PROD00004937,Home,260.66,43.89,1,0.5030769816333911,50.31
PROD00002454,Home,324.84,48.95,1,0.5030246470530413,50.3
PROD00008671,Electronics,439.01,23.4,0,0.5029848344541045,50.3
PROD00008899,Electronics,373.11,13.55,0,0.5030009386513189,50.3
PROD00000471,Clothing,289.2,7.89,0,0.5028917453420645,50.29
PROD00007146,Electronics,233.29,46.89,0,0.5029068831443593,50.29
PROD00004137,Toys,193.42,25.09,0,0.5028542273430269,50.29
PROD00003159,Toys,198.6,26.06,0,0.5028462804809631,50.28
PROD00000627,Books,409.21,23.52,1,0.5027314980614558,50.27
PROD00005901,Toys,262.29,42.06,1,0.5026686975308757,50.27
PROD00001813,Electronics,117.92,16.48,1,0.5025962483578359,50.26
PROD00004459,Clothing,92.75,11.39,0,0.5025649975138284,50.26
PROD00009062,Electronics,34.28,15.91,1,0.5026327106841271,50.26
PROD00002073,Home,463.64,8.95,0,0.5025548073302261,50.26
PROD00006050,Clothing,152.27,5.1,1,0.5025246107689799,50.25
PROD00001319,Electronics,68.67,9.78,0,0.5024641400481396,50.25
PROD00005493,Electronics,452.64,18.44,0,0.5023954276681067,50.24
PROD00001326,Toys,264.37,12.01,1,0.5022884752275111,50.23
PROD00005356,Home,197.66,18.54,1,0.502225161867527,50.22
PROD00000878,Home,248.88,23.35,1,0.5019508413662698,50.2
PROD00005989,Clothing,447.81,1.5,1,0.5019511986467285,50.2
PROD00008901,Books,288.5,5.19,1,0.5019703184181127,50.2
PROD00009559,Toys,278.55,41.8,0,0.5019230223439367,50.19
PROD00002551,Books,16.96,32.35,1,0.5018825383725708,50.19
PROD00003531,Clothing,221.72,9.03,1,0.5019039904180738,50.19
PROD00009742,Toys,234.24,20.53,1,0.5017985502457029,50.18
PROD00007706,Toys,390.89,38.8,1,0.5016344243672084,50.16
PROD00007977,Electronics,277.66,35.49,1,0.5014876106791709,50.15
PROD00002957,Books,230.78,25.38,1,0.501479779488988,50.15
PROD00008124,Books,362.25,39.53,0,0.5015056661334292,50.15
PROD00006306,Toys,307.84,46.76,0,0.5013938878306095,50.14
PROD00005543,Books,322.52,18.12,0,0.5013794299849668,50.14
PROD00008131,Books,205.98,30.29,0,0.5013763205827767,50.14
PROD00003272,Home,161.7,2.85,0,0.5010795250043313,50.11
PROD00005245,Electronics,426.66,18.4,0,0.5011294009678797,50.11
PROD00001760,Home,270.31,28.89,0,0.5008846764204041,50.09
PROD00009675,Clothing,396.54,37.87,1,0.5007714893340502,50.08
PROD00000849,Home,217.88,45.89,0,0.5007542274668817,50.08
PROD00008317,Clothing,492.12,32.62,1,0.5008483451323641,50.08
PROD00007035,Toys,16.88,30.9,1,0.5008121169587614,50.08
PROD00000517,Books,239.41,11.45,0,0.500724204640276,50.07
PROD00003206,Clothing,353.86,7.14,1,0.5006327223605789,50.06
PROD00000297,Electronics,449.62,5.68,0,0.5004673696491914,50.05
PROD00006125,Toys,367.61,48.42,0,0.500467527657378,50.05
PROD00002477,Books,244.01,4.03,1,0.5004681389675967,50.05
PROD00004651,Clothing,133.74,14.73,0,0.5003888863551221,50.04
PROD00004156,Toys,19.72,14.05,0,0.500432137026043,50.04
PROD00008314,Books,244.3,11.62,0,0.5003325743944617,50.03
PROD00009949,Home,177.94,24.07,1,0.5001734191591114,50.02
PROD00003541,Toys,169.29,21.54,1,0.5002255322346129,50.02
PROD00002510,Toys,309.83,7.11,1,0.5001215570650204,50.01
PROD00002092,Clothing,468.44,12.34,0,0.5000008162925056,50.0
PROD00003692,Books,294.67,21.24,0,0.49976307185538243,49.98
PROD00007725,Clothing,277.94,35.11,0,0.49976223696075395,49.98
PROD00005968,Home,110.34,9.79,0,0.49979747231786503,49.98
PROD00006310,Clothing,378.01,1.16,0,0.4998270482645537,49.98
PROD00002312,Electronics,187.56,40.01,0,0.49982310268175906,49.98
PROD00001530,Toys,301.67,45.02,0,0.4996575639554392,49.97
PROD00007495,Books,144.15,3.38,0,0.49969411469661434,49.97
PROD00000024,Toys,274.29,2.49,0,0.4995246693824991,49.95
PROD00003348,Books,494.58,43.58,0,0.4994810451420882,49.95
PROD00005889,Clothing,441.18,22.07,1,0.4994057898753916,49.94
PROD00001807,Books,337.73,18.19,1,0.4994472466286222,49.94
PROD00009294,Books,111.54,29.02,1,0.4991605280937258,49.92
PROD00004927,Home,305.19,2.7,0,0.4991597920543826,49.92
PROD00001661,Toys,165.99,43.0,0,0.49911656018022466,49.91
PROD00007961,Home,364.49,26.72,0,0.49905515520502564,49.91
PROD00008208,Toys,368.06,35.2,1,0.4991287486992768,49.91
PROD00008450,Books,333.31,32.86,1,0.49900522733138064,49.9
PROD00008382,Electronics,148.82,0.29,0,0.49888534794967493,49.89
PROD00002031,Books,161.55,20.35,0,0.49893129694838906,49.89
PROD00001703,Clothing,434.91,17.33,1,0.49889064077549944,49.89
PROD00003295,Toys,417.05,41.38,0,0.49864818661759125,49.86
PROD00004757,Home,398.5,46.53,0,0.4986456123980136,49.86
PROD00004984,Electronics,431.99,16.46,0,0.49851771223415725,49.85
PROD00007134,Toys,229.1,13.17,1,0.4985081842812806,49.85
PROD00003544,Toys,82.83,34.04,1,0.4983915998929829,49.84
PROD00008254,Electronics,409.45,5.09,1,0.498428708690668,49.84
PROD00004424,Toys,253.2,19.46,0,0.498380125560111,49.84
PROD00008913,Clothing,260.1,46.7,1,0.49844594900156164,49.84
PROD00005362,Electronics,295.76,30.94,1,0.4984135742793824,49.84
PROD00006879,Toys,70.06,48.05,0,0.49844268302129124,49.84
PROD00007777,Books,132.45,38.78,1,0.498310861390267,49.83
PROD00000846,Home,424.75,42.18,1,0.49829446145371786,49.83
PROD00000751,Books,20.62,1.89,0,0.49818224615396384,49.82
PROD00009613,Home,276.67,26.5,0,0.4982003238638088,49.82
PROD00006426,Books,194.33,30.63,1,0.4980791194723572,49.81
PROD00002210,Books,145.27,16.58,0,0.49788400353294576,49.79
PROD00004807,Clothing,397.17,25.92,1,0.4978887485016823,49.79
PROD00004298,Clothing,439.04,41.61,1,0.4977612954919861,49.78
PROD00009404,Home,187.99,50.0,0,0.4977143465681193,49.77
PROD00008851,Toys,437.96,21.39,1,0.4975547908323765,49.76
PROD00008287,Electronics,392.52,12.41,1,0.49763419126339226,49.76
PROD00007604,Clothing,112.48,4.23,0,0.4976046521574706,49.76
PROD00004599,Clothing,438.65,44.0,1,0.4973936567823105,49.74
PROD00005918,Toys,194.02,40.87,1,0.49727888139919907,49.73
PROD00009793,Clothing,192.81,26.32,1,0.4973308803814032,49.73
PROD00003003,Home,459.66,48.74,0,0.49730144136128795,49.73
PROD00004884,Home,343.59,21.34,1,0.4971609280861604,49.72
PROD00003074,Home,85.5,2.7,0,0.49700782192596166,49.7
PROD00007657,Toys,159.83,48.65,0,0.4968623218019062,49.69
PROD00004747,Clothing,428.41,7.96,1,0.4968611714713873,49.69
PROD00001176,Toys,82.17,41.45,1,0.49676413843363243,49.68
PROD00004746,Clothing,313.8,25.48,0,0.496678514999496,49.67
PROD00002572,Books,202.95,14.57,0,0.49667449411346865,49.67
PROD00006993,Electronics,385.49,48.94,1,0.4965880238229194,49.66
PROD00007857,Home,273.86,5.8,0,0.49658288599742245,49.66
PROD00005724,Home,338.47,40.45,1,0.49661584063557535,49.66
PROD00003537,Toys,83.85,34.96,1,0.49654311442973736,49.65
PROD00003697,Toys,297.94,12.69,0,0.49648381442624856,49.65
PROD00000851,Toys,64.06,40.97,0,0.49636905084879424,49.64
PROD00008269,Clothing,265.77,1.05,0,0.4962805846681533,49.63
PROD00006030,Home,156.2,46.99,0,0.4963186113179134,49.63
PROD00003212,Electronics,78.99,1.46,0,0.4962273386696822,49.62
PROD00006495,Toys,99.98,36.01,0,0.4960160937803715,49.6
PROD00001069,Home,316.7,40.38,0,0.4960222107007252,49.6
PROD00000663,Home,224.41,26.39,1,0.49603973884685487,49.6
PROD00009973,Toys,150.71,4.63,0,0.49583974046821244,49.58
PROD00000685,Electronics,43.53,2.61,0,0.4957562010626288,49.58
PROD00006478,Books,266.74,21.94,1,0.49576301515463334,49.58
PROD00007822,Toys,43.16,21.88,1,0.49578054041078595,49.58
PROD00005090,Clothing,48.22,2.91,0,0.49572693471599294,49.57
PROD00007537,Books,299.78,25.8,1,0.49550174131519814,49.55
PROD00008631,Electronics,319.47,0.98,0,0.4953036627723133,49.53
PROD00005400,Books,57.6,18.42,0,0.4952932346119584,49.53
PROD00006032,Books,175.71,24.14,1,0.49526507462787134,49.53
PROD00002340,Toys,471.91,2.65,0,0.4951883959731968,49.52
PROD00006197,Home,283.15,8.03,1,0.4950637668750667,49.51
PROD00003058,Books,360.38,40.44,1,0.49514946512022806,49.51
PROD00005075,Toys,240.63,49.63,0,0.4950805314286381,49.51
PROD00005824,Clothing,432.33,19.64,0,0.4950201680858379,49.5
PROD00000515,Electronics,207.29,43.58,0,0.4948904579298524,49.49
PROD00000492,Books,96.48,22.61,1,0.49485794520362275,49.49
PROD00001620,Electronics,431.01,43.37,1,0.49493859684077857,49.49
PROD00007110,Clothing,410.86,17.84,0,0.4948890637259656,49.49
PROD00008846,Toys,180.82,40.75,1,0.494833147210659,49.48
PROD00002390,Clothing,444.08,14.22,1,0.4945729877213942,49.46
PROD00005657,Home,359.49,35.46,0,0.4944579855722127,49.45
PROD00007673,Home,262.27,28.26,1,0.49453567182143704,49.45
PROD00005352,Home,387.93,39.7,1,0.4944382603465731,49.44
PROD00005326,Toys,448.53,23.75,1,0.4942797095191647,49.43
PROD00005376,Books,189.73,21.76,0,0.4943117866136135,49.43
PROD00009010,Electronics,267.44,39.94,1,0.4942264070240352,49.42
PROD00000218,Clothing,221.05,18.29,0,0.49411071859862116,49.41
PROD00009817,Toys,25.2,23.65,0,0.49392261283883104,49.39
PROD00000621,Home,141.34,22.08,1,0.4938259745749786,49.38
PROD00004275,Home,26.4,27.65,0,0.49362913765272454,49.36
PROD00008863,Home,280.99,25.51,0,0.4935832190565412,49.36
PROD00006411,Electronics,176.83,37.84,1,0.49339505015561386,49.34
PROD00007816,Electronics,57.22,20.04,1,0.493306419500526,49.33
PROD00006631,Clothing,358.65,20.5,0,0.4932702189652931,49.33
PROD00003080,Toys,449.15,21.49,1,0.49321732178980043,49.32
PROD00006164,Books,234.4,33.65,0,0.4930677172425822,49.31
PROD00009259,Toys,322.95,7.17,1,0.4930703234222087,49.31
PROD00004444,Toys,118.56,10.22,1,0.4931375298990993,49.31
PROD00002679,Electronics,405.55,44.16,0,0.49308019128127506,49.31
PROD00005019,Home,391.11,30.29,0,0.4930254468446237,49.3
PROD00000859,Toys,9.65,15.33,1,0.4928810911645088,49.29
PROD00008055,Home,271.99,9.33,1,0.49281999242471025,49.28
PROD00003872,Toys,338.22,20.73,1,0.49273921316851554,49.27
PROD00006192,Clothing,25.21,11.36,1,0.4926588656938142,49.27
PROD00000323,Books,60.37,7.97,0,0.4924249450015641,49.24
PROD00001161,Clothing,432.8,17.37,0,0.4923162895248266,49.23
PROD00003230,Home,225.83,45.33,1,0.4922406099961553,49.22
PROD00007362,Books,143.91,10.38,0,0.49203721688104374,49.2
PROD00005779,Toys,358.21,17.7,0,0.49203349864368273,49.2
PROD00002589,Clothing,51.47,33.73,1,0.4920338150460499,49.2
PROD00006914,Books,117.36,10.59,0,0.4919410176501926,49.19
PROD00007701,Home,50.71,27.08,0,0.49193296986296936,49.19
PROD00007325,Books,222.46,40.35,0,0.49191387982353707,49.19
PROD00005136,Toys,453.4,37.71,0,0.4919306521721491,49.19
PROD00003354,Electronics,368.51,24.28,1,0.49167314953697683,49.17
PROD00001975,Home,424.92,18.5,1,0.49174467307141706,49.17
PROD00009234,Books,77.26,4.01,0,0.49155442379139586,49.16
PROD00009401,Home,243.18,49.12,1,0.49117588940596135,49.12
PROD00000395,Books,291.25,7.8,0,0.4911945920561188,49.12
